source_id1,source_id2,R_chance,s[kau],d1[pc],d1_err[pc],d2[pc],d2_err[pc],absMagG1,absMagG2,M1[Msun],M2[Msun],mu1ra[mas/yr],mu1ra_err[mas/yr],mu1dec[mas/yr],mu1dec_err[mas/yr],mu2ra[mas/yr],mu2ra_err[mas/yr],mu2dec[mas/yr],mu2dec_err[mas/yr],RV1[km/s],RV1_err[km/s],RV2[km/s],RV2_err[km/s],gal_b[deg],ruwe1,ruwe2,bp_rp1,bp_rp2,RA1[deg],DEC1[deg],RA2[deg],DEC2[deg],e,e0,e1,A_G1[mag],A_G2[mag],vp[km/s],vp_err[km/s],vr[km/s],vr_err[km/s],v[km/s],v_err[km/s],vc[km/s],vp/vc,s/r_M,(v_sys/vc)*(s/d),flag
419281789844845312,419281996003276032,0.00012581170646498618,1.7199058122466055,134.2273186180642,0.259547820415708,133.39732550352602,0.47093790381408773,7.3878950362588265,9.648664145116193,0.6594980166614658,0.3908010715278341,22.41926210545971,0.010308463,-28.458020319347412,0.011732942,23.35506159360471,0.019319514,-28.388455499153324,0.022619825,-25.197214,1.7095597,-22.48881,4.4570727,-9.297585638285092,1.1527165,1.0396506,1.5197201,2.2211971,4.729640257618903,53.26341671337512,4.724230095903028,53.26193473900403,0.9500000000000001,0.7415193142183693,1.0,0.0,0.0,0.5962211537990826,0.013926694925495763,-2.708403999999998,4.770353737171017,2.773252944008804,3.2055490706264793,0.7360259126501992,0.8100545694814963,0.2387347545731908,0.0028110412509231935,P
418549205864071296,418549201560407040,0.00013527191076172365,1.349591324644071,106.11881705126103,0.1610409855650451,106.14550251587627,0.14504376566209903,6.579294721078425,6.767127068397752,0.756343336127963,0.7337306956390763,54.59371994797513,0.011790086,-24.26644635597907,0.014137841,53.79160200358871,0.010558378,-24.39819461428186,0.012665511,-3.6749656,0.33720824,-3.5742073,0.34804997,-6.433676439192677,1.0824274,1.0257337,1.3017645,1.3728943,10.101465401931318,56.405182465846465,10.100612766590825,56.40168140730931,0.6,0.3684174918259848,0.8499478823747415,0.0,0.0,0.4089635938579166,0.008008357769123776,-0.1007583000000003,0.48513699948084144,0.4211928965688679,0.21700583831714512,0.9896730097953407,0.41323102662210437,0.15727722299101599,0.0018753773327700605,P
418608579491456512,418608575189156224,3.4153708893205e-07,0.5619538666307536,118.7586837020097,0.17906094646726797,118.6417882355701,0.17936096875343763,7.688210866036215,7.692620974838153,0.6235288931623225,0.6229997130166874,64.31891545580929,0.008987017,14.464192273875843,0.010134961,64.24045466112025,0.009016003,13.571944152322228,0.010179679,-8.600794,0.75469875,-8.816948,1.2283585,-6.9783059126944496,0.94968414,1.00487,1.7549334,1.7512913,9.193468719958426,55.83440371352694,9.195572884881003,55.834979355356005,0.58,0.4684899671507746,0.8886273914346134,0.0,0.0,0.5039916899066661,0.008076111351320329,0.2161539999999995,1.4426070682723493,0.5483887081359142,0.7883188900905149,1.4027805483631055,0.35928049508155097,0.071600658518889,0.000622240598967388,P
3160027208851842048,3160024253914145408,7.137390809021082e-05,2.2496673213690483,74.73764343555511,0.06946555661259801,74.78727341834315,0.08211521549922399,8.019327879847712,8.132274844947329,0.5837188665733939,0.5701100241054281,-12.272730429465156,0.01458877,-42.55676135923763,0.01314316,-13.217978107187516,0.016957333,-43.3140701359058,0.015123332,21.386866,0.9697652,22.414757,0.70325965,11.190658544689194,1.1463172,1.395136,1.8706112,1.9132814,109.42933722412155,11.95522933619995,109.43720161334956,11.951955689428992,0.64,0.4600730136807733,0.8798405545043954,0.0,0.0,0.42922922828208715,0.007614774167975254,-1.0278910000000003,1.1974433524434582,1.1139109651550418,0.8412841430404167,0.6745287994836648,0.6363393655106373,0.29793057362057923,0.005850023839129961,P
3161360160541928192,3161360160541928704,4.909203689368478e-05,0.9789611451616788,109.91197920155076,0.15279842091465032,110.09178039295759,0.3798879247183772,5.7072981279356405,10.027134032571865,0.865364143135756,0.3492465271488768,-12.835476247514816,0.01480788,-26.157985960704924,0.013393924,-13.230426187226294,0.03577448,-25.729822747570285,0.031655546,-41.931503,0.41028336,-39.182007,3.844999,9.105943477939661,0.80681944,1.0590504,1.0425663,2.5506277,106.32192654918705,13.43995419056358,106.31971165632179,13.441170940811796,0.97,0.7371290121445003,1.0,0.0,0.0,0.30356721549408366,0.018987667870680746,-2.7494960000000006,3.8650689025409175,2.7662034105139184,2.7679100986699816,1.0491190203809484,0.28935441031643344,0.12636138765293728,0.0017812757927335701,P
5967597027609644032,5967597092011924224,0.005242835130863302,5.2498871380866685,74.49212745563945,0.09808482199902531,74.35366062904768,0.13845332640416286,9.434740012278068,10.225682554007465,0.41513807577584416,0.3283687108980582,-38.069879549528274,0.023519924,-27.62481052015504,0.019881751,-37.50600808514041,0.032931037,-27.92565794293898,0.027520431,23.8356,1.8525227,23.842625,3.7090898,1.5879334597794796,1.1006875,1.0941976,2.4106035,2.6363182,250.97418417152036,-43.44888388470097,250.95014141955087,-43.44002217607335,0.99,0.7393167585930992,1.0,0.0,0.0,0.22554256223085978,0.013804610110207774,-0.007025000000002279,4.147403882888898,0.22565193994880986,2.479125380020901,0.3544511806654866,0.6363148849085529,0.8661138351611589,0.02799231726770951,P
5701134370334122752,5701134370334122368,1.3320240418995487e-05,0.8591086190981072,118.91025242978958,0.19294733483920937,119.38517702800056,0.18539122933408206,5.0926105793618,7.849538084269227,0.9509113137477552,0.6041515960130076,-21.83157636746278,0.01000383,-16.610980582146276,0.00975831,-21.74973809697879,0.009160317,-16.34411599080208,0.009092246,22.9394,0.18519574,22.902237,0.9658596,7.744056481717449,0.98545426,1.0275812,0.89766216,1.8036346,123.75730787461896,-20.810556691361313,123.75942754384353,-20.810875735810818,0.63,0.3383456820857631,0.8505848616446691,0.0,0.0,0.15766733399675648,0.0075448745482236115,0.03716299999999961,0.9822572270155666,0.1619878908395462,0.5709748508281427,1.2671816804387017,0.12442362167212805,0.09800349688864818,0.0007621925865972271,P
2133707660658927744,2133707664956205056,3.3588101747656156e-05,1.0873882378041893,53.149838355965805,0.028734029664825134,53.115356560334796,0.03848720043137141,5.9151843515660385,9.21902469227693,0.8384524947695229,0.44016646511113167,-24.861448147675883,0.012474515,97.69591131987875,0.012950024,-26.23805136284522,0.016103553,99.93858046887095,0.01649746,-14.811405,0.14917192,-14.399509,1.4477987,19.050692289247035,1.0381122,1.1723082,1.1478043,2.404356,285.67528487923545,50.92023599927627,285.6824340858785,50.91677428590968,0.9400000000000001,0.734901717101579,1.0,0.0,0.0,0.6628443963208372,0.005241811793444343,-0.4118960000000005,1.4546649336775892,0.7803979808725389,0.7839394216372301,1.0213326057085228,0.6489995449239636,0.1367985639661322,0.002872264370733365,P
2133715808214262144,2133715808214261248,5.025835558727901e-06,0.7853595236957893,192.01216643397913,0.36023691491965154,192.71026637654126,0.7202587541868287,5.759564757582791,8.534606982255703,0.8585227519859739,0.5216271633020781,11.62225531771459,0.011074484,-4.622389799079349,0.01268358,11.863612151551234,0.021674758,-6.124032024349335,0.025853263,-47.09442,0.75030744,-50.036667,3.9626613,19.028967134653875,1.1160144,1.1242613,1.0482025,2.0031471,285.7957352360216,51.06587103158451,285.7940494488183,51.06546051726472,0.59,0.33514925676214624,0.8410620596403248,0.0,0.0,1.3853599608962106,0.026135863375749413,2.942247000000002,4.035304374618228,3.2520823529337877,2.7050724665948818,1.2485841471800592,1.1095447303452164,0.09509832344766672,0.000793026855896459,P
2131604642810388736,2131604642808637440,2.180023772996974e-07,0.2793928137100113,86.57331658629406,0.06994135720010812,87.15701850526396,0.28767277727792934,7.639510997065813,10.535477194571683,0.6293705267816107,0.29727668471821483,-73.21446757017955,0.013001818,47.711370102112014,0.011837185,-72.09279820825635,0.052086417,46.1240931198243,0.047298066,-36.31238,0.47524977,-37.19937,3.1374006,18.736998529534624,1.0607992,2.144811,1.778182,2.6049862,284.94970043275123,48.71483194414221,284.94865340030105,48.71540323952972,0.97,0.6692012967357385,1.0,0.0,0.0,0.7979358691437229,0.0207126142180691,0.8869900000000044,3.176799665226756,1.193085458534365,1.8586374459617003,1.7152938803817914,0.46518901412166047,0.041288156981014935,0.00046597761403065,P
