source_id1,source_id2,s[kau],d1[pc],d2[pc],ra1[deg],dec1[deg],ra2[deg],dec2[deg]
278371708221814144,278371746880569216,5.033304606615929,144.74746596902912,144.91147532121997,68.89947105533743,57.91441531053904,68.91067228999728,57.90680674038108
454555218072306816,454555222373745664,0.277821446051827,64.59977962993086,64.55649097839675,42.02019601450699,56.18090054992657,42.018398400537755,56.18024777857995
3046204180298475264,3046204150242468480,6.126783882256256,87.26905073172068,87.16606316330416,106.82155675599381,-11.436927525628523,106.8414527443047,-11.436768334233799
3046322828776118784,3046323584690360576,1.6859648764280435,71.98977334472674,71.78305781211685,107.75093628055588,-10.734207721609764,107.74927705467111,-10.727909874157538
5544759799411630848,5544759043497385600,0.3564222731521605,58.260722787915284,58.02590434423295,122.9038095692495,-35.375208480936806,122.90572468347693,-35.37587888626549
6154240741311257728,6154240741311258368,1.0322377841771222,46.92447942099773,46.82813309018097,193.64164868825205,-38.18972820848283,193.64837266536986,-38.18666099577019
6151377578674752896,6151049133934677248,11.180035553268,68.3563857731816,68.38181772194949,185.28954493498276,-38.30280952426781,185.23280179363465,-38.31183633796952
2061688931804621184,2061688931804621824,0.3708033520258445,24.46120392847827,24.473922082610287,302.85487176817765,38.40066360735846,302.8573114619227,38.404415320430566
2917996455873854464,2917996455873854208,0.6224581395542488,139.93705796952102,139.9748697606,90.49493455252285,-20.697388850544584,90.49625531522658,-20.697402067067532
3424521220607643648,3424527100418560384,1.5745987344553718,81.25882121493666,81.02438323676158,89.48700181133394,22.817724206110146,89.49212797976242,22.815146054169603
1092120921069497088,1092121024148713856,7.142172899376283,124.4302060103083,124.88626229445788,123.83679137021579,66.3080171259034,123.79723601517607,66.30675972380467
1092276433245657984,1092275677331413632,0.24671366605174497,72.073075388132,72.16171844825313,131.6241859978381,64.60475259593544,131.62574072202094,64.60407468729042
1092655111921512704,1092655111921512832,0.5417174612615345,131.30842530362324,131.66774049847317,129.36248516422907,65.8075465212478,129.36115152537377,65.80855379086462
1093235550982117376,1093235581045721088,0.5834167269096445,140.32640898904205,140.9020533889486,131.84691125756584,67.63409452426737,131.84880614622563,67.6349966688729
1090012912463906816,1090012916762117376,0.5761193662612564,142.7547653363156,143.5499938999094,126.96960518555215,61.31589661297476,126.97192188044056,61.315754334160175
1098913325948337920,1098913463387290752,5.0322446277464525,99.37672535988193,99.3449131718873,107.30603890808887,61.15830873078467,107.32031666374488,61.1705740167905
4493725673655319808,4493725673655317888,2.3148591529319567,109.53832189251179,109.4224190525618,263.9487426762089,12.374351436025782,263.94536829567335,12.369493864656022
178965519085572096,178965450366096640,1.5974572290438946,116.8706800231902,117.76335999546988,68.39581789075606,39.300803039892116,68.39617103277637,39.29701605729243
1094380207009258880,1088375400348563328,0.8438622792459077,86.43217456567793,86.63502822553234,119.66548774292411,63.60113698712677,119.65968178039374,63.600305667786266
1091161494096567680,1091160463304412800,10.875615993192834,44.48039242505676,44.34866612959232,123.44209372935848,63.10445290588818,123.58049267644859,63.07819179340877
176817245168249472,176817142089041024,3.0554771707585666,58.76930762866835,58.6018022112451,63.79577485316093,35.01026083621434,63.78696127661737,34.99775277195677
1099770360902085504,1099770360902085632,0.3105785871473899,126.31477252348185,126.25552227930005,107.19887763994102,63.45287311932018,107.19838662745293,63.452226344985114
4495187817964974208,4495187955403860352,7.637160096835952,89.91476676652553,89.815002840752,271.32020556891547,11.27333216692358,271.3363635437718,11.290813049333996
3048356684771809536,3048357539467185280,5.124386653673829,45.97369298613088,45.8884129108057,108.08914226515967,-8.808251411298054,108.07447287675596,-8.780892880881105
178830519673469184,178830515376418304,2.2708850882127454,75.7656342808187,75.92440609646415,67.54835318487683,38.706332552342836,67.55879854798162,38.70463719784775
2837991454349643136,2837991381336616320,0.2948849542351245,61.184057866714866,61.150437810546954,350.78686858455785,21.656775756242745,350.78829952889055,21.65692946470393
2836010615432443136,2836010615432442880,0.34997892728610486,79.05964761536015,79.07543741421694,344.7728937048963,22.26013789295874,344.7716035850983,22.26043199276201
2836295045346579072,2836295045346578944,0.6462789630361817,77.93054080072577,77.8518591299029,342.608281919174,21.70260449919793,342.6097930542842,21.704430805516626
2836299237234655488,2836299232941059328,0.4152926112442842,143.93694952099278,143.21108702237956,342.5772665930498,21.767945261870885,342.57663571231984,21.76849212519683
2836313908842872832,2836313908842872704,0.25060647094013627,80.90801005008207,80.81093856533477,342.33384058962974,21.853975045777446,342.33294082358,21.853767971649347
2843979772631707648,2843979772631707904,1.1608364876986441,87.36593001968438,87.08932678882357,345.6416207611783,26.673411291815366,345.64564939334275,26.674225637045232
2841759515058056576,2841759515056220672,0.3499674755467397,146.35803141748255,147.17641997306083,351.2691290469227,26.956664833121064,351.26931861407735,26.956022470120867
2847326475571686912,2847326479867307008,2.0560825788948227,122.92891400386601,123.68067269359997,1.6513297306914692,22.805924754254324,1.646300879671406,22.806234635815386
5626156262953609344,5626156267255201920,0.5881522298361894,72.06251121445362,72.13629357786554,130.70070738429214,-36.51320775225518,130.70013897344597,-36.51098712153637
5625638397277622528,5625638397277622784,0.41334823289745265,65.87667913516165,65.92548566064956,133.38547625792887,-36.562680309023705,133.38498183030825,-36.56437740233381
4197403025065804928,4197402582707615232,9.080090803159193,100.31153065918136,100.32466969854565,287.4634893494411,-13.822371110058844,287.4529416742462,-13.84533488750631
5621410397112915840,5621410392808410496,3.808003305374562,73.95921828256915,73.99697638494416,135.49410572102985,-38.83755010999479,135.47589428445207,-38.839375677481314
4197023904014523776,4197023904013455872,1.9655130013541395,66.94377435611642,66.88689433857279,298.34177944322266,-6.004341656839661,298.3496494947766,-6.00663432261157
6003743571137684736,6003743300560549504,2.319155506595055,26.486892159091063,26.54444123871386,227.64680151016964,-42.97826861235139,227.67454234260748,-42.99167505941293
6003429213889816832,6003429424356691584,1.560772886055608,31.40823632636338,31.417570445582673,227.67344582788428,-43.73031073458105,227.6801306990234,-43.71738008267476
2923218070954653824,2923218070954654720,0.6265298539978448,120.24193099126623,119.70355804653002,97.40414229058663,-25.764158472478513,97.40265215282311,-25.764700642650403
2924479790610592256,2924479794907260032,1.4523677086615057,80.9420801584339,81.17644778582952,96.54088530720313,-23.875736728102083,96.5404116683836,-23.88070212459819
2924505873948351360,2924505873948351232,0.3392704349803159,137.94743670720857,138.77667194541957,97.25611043288988,-23.568096492048657,97.25573564438459,-23.568687012338508
5692986508139114624,5692986508139115392,0.7221157940677316,78.88094646020231,78.80921365126137,123.7811456684814,-28.311969658217137,123.7814554627274,-28.314497907608494
3489185629739257472,3489185565315851136,0.5684222751830237,38.976728324820286,39.07329377495079,181.30445106552654,-25.565982569756173,181.30849274816055,-25.564216932496628
473018393428438656,473018393428438400,1.9846155405700243,130.87134197247224,131.15095449358103,57.877423068310975,58.8843708115305,57.873153176214224,58.88795912353413
3482038980254804864,3482039048974281984,0.2552054209596067,63.27899086121762,63.432408377364375,173.8418461861808,-30.15731318881006,173.8415477516609,-30.15622302891279
471643900809477248,471643900809477632,0.2275860475818711,58.82424933320901,58.73605614803898,70.14579908471875,61.04183694005881,70.14404893004443,61.041175940875036
472755335268324352,472755335268324224,0.24995544964271316,126.49207432366552,127.33253534585285,68.62206856913946,62.217374735505864,68.62117897296167,62.21701507792352
4300878721499050624,4300878721499050752,0.6754892155428788,129.93992257294602,130.10165596781133,300.8641162665723,11.390557958759175,300.86329328173395,11.389360333622411
485764275810201344,485764275810201088,0.6184352924165802,83.68928041876285,83.8847341073024,80.98932371511509,69.99991982397647,80.98684101571801,70.00178865790618
484652463395884288,484652463395883648,1.1882814407045252,36.57760303913058,36.613422434651525,80.93956214474318,68.68579530154607,80.9459479838542,68.69451584761522
484780625220322816,484780625220322944,0.30662428909239714,145.5937009601485,145.59727921867182,84.7490336188153,68.60633555273922,84.75052901963055,68.60612417811055
483934825900392576,483934825900393088,0.3525451004623458,109.75974676506654,110.30500880375938,73.01926461692725,67.78912963883351,73.01874202203626,67.78825957057512
4364527594192166400,4364480521350598144,1.9297777917620749,10.463866199967365,10.464661966050746,256.26005485188347,-5.071571994790812,256.3033222371967,-5.099267007481263
4233995188653762560,4233995394812196352,2.230550870076235,125.2518558459057,124.86623940835986,299.9757429205323,-3.022010627343428,299.9710592733313,-3.0203996210751973
4363823730655469184,4363823734948805120,0.5790143345027334,112.67294647127902,112.4291772617151,261.16146368991576,-3.301333844517729,261.16058842632333,-3.3002050728083123
4232452638259239936,4232452642555465088,0.322029662619582,20.061059817957283,20.061362067626842,308.7778276167174,2.307920859741654,308.7749493098027,2.304513275347952
4363865512097462912,4363865512097516032,1.5278242386785872,90.64547661061994,90.62133093601231,261.4245107497859,-3.3788529760747186,261.4207204701588,-3.376095423554817
6888677159629626496,6888677262708841728,1.0791687067515474,147.06349141111087,147.15250739588254,314.2530649799823,-12.694136454117297,314.25242562648157,-12.692195862624285
5694088837263936000,5694088115715904512,9.902359356913037,127.5532934069483,128.37129020582876,121.48717444198422,-26.819921498322223,121.50985235046667,-26.82736943503763
5694740224883407744,5694740229183814272,0.24198358211119103,87.08085248058555,87.34167189909235,123.56589378211653,-25.420882878808417,123.56653674436569,-25.42037434827619
4234244021879038848,4234244021879039488,1.9271668962860071,127.49018795804047,127.521422334295,299.0534051246732,-2.638897418988987,299.04922177815024,-2.6393071067069673
4232150409999693056,4232150410001183872,0.60837521049629,110.04230306058454,109.85945436623345,310.77651800923576,2.884420343431637,310.77805212283965,2.8843161251983935
468100862029354496,468099109682707072,4.621696748855714,42.73734736709516,42.745218671698815,43.581116251682474,64.46061545039906,43.597958513574035,64.43146781723703
6889771139339741440,6889771895253992064,5.786322631481776,109.87486086776444,110.60884776100198,312.95871471341155,-11.89946289898196,312.9443218555191,-11.895507497099771
2925844735519409792,2925844701159673088,0.9804278049953632,64.26954725506441,64.21298574329266,103.5185793576853,-22.148757888723747,103.5177021237967,-22.152916748667227
2925179114363591040,2925179084299907712,0.2244339265022115,106.14903923867901,106.37053530354895,100.85738444701823,-23.951489828651955,100.85736812818834,-23.952076952711966
2074360665870369536,2074360661562909568,0.49598847739848123,96.51860416691838,96.24536467799075,300.8600427419932,40.73987887926827,300.858814894571,40.74096152112365
393711169469275904,393711169469275776,0.3159999040195753,59.93213571998699,60.04711051293671,2.6827279532830346,49.95526698875038,2.683802815202217,49.95655806572936
2063721241593009920,2063721237289711232,1.2561963070169617,61.19274984838829,61.264736819747505,310.6236667182718,39.57337746503915,310.61946807334306,39.57807253569804
2064487051434519296,2064487051434518912,0.41065569533037893,73.64505108439121,73.61110744363364,310.2689448885191,39.67367703447005,310.2696387025779,39.67222307551659
4128619918415389184,4128619918415387520,1.3126259296059921,87.31763638290401,87.38202620529374,257.0617317232217,-18.782166118632755,257.0654606466719,-18.784396319980242
2166416143037791488,2163413716068037760,0.531373804318731,99.10315360155681,98.97734774659614,313.26410206870526,46.37857995712387,313.26549039957723,46.37743938353426
2900855378833377408,2900855344473639168,0.20355416011238756,75.34440315719519,75.54579087173164,84.59262399377842,-33.26211218917377,84.59179803164258,-33.2624057851719
2901508729258296704,2901508763618034304,0.85522816736915,62.721939939305464,62.92715430277472,83.41904178140216,-33.32123399004146,83.42356711338326,-33.321017802381675
